"welfare","cum_welfare","cum_population","bin","year"
6.34083368869971,0.32294573858936,0.780001948980176,78,2002
6.60655092684761,0.337952953785666,0.789999451101099,79,2002
6.88433464011129,0.353616923820862,0.800004884422064,80,2002
7.16629388088167,0.369886543856898,0.809992360308971,81,2002
7.49029272419791,0.386901865068293,0.820007131495645,82,2002
7.81685423914465,0.404636335429031,0.830006668792428,83,2002
8.16600317919532,0.423159450825823,0.840002913892966,84,2002
8.5275254355032,0.442541085660181,0.850007628916569,85,2002
8.91640287199504,0.462755652674434,0.859997738560471,86,2002
9.328136792662,0.483945013543675,0.870010504500342,87,2002
9.79327364573961,0.506066987535758,0.879989899541924,88,2002
10.3528601574912,0.529455311856982,0.890006705904458,89,2002
10.9393812703455,0.554110277775706,0.900003160508394,90,2002
11.5826489459044,0.580229202209459,0.910007276950861,91,2002
12.3898462766247,0.607984296753258,0.919995590851358,92,2002
13.243105028869,0.637681494516102,0.93000446601385,93,2002
14.2943326020373,0.669619138383978,0.940008672243487,94,2002
15.6468118465497,0.704121422266063,0.949988576079034,95,2002
17.5285180002696,0.742551486099571,0.960000144856635,96,2002
19.7883462610052,0.785664704263812,0.970002285981356,97,2002
23.5046388558721,0.835580112052493,0.97999422129772,98,2002
30.2624651845755,0.897282219742389,0.990001480291147,99,2002
132.065889138129,1,1,100,2002
0,0,2.99344447633461e-08,0,2003
0,0,0.00999987068319862,1,2003
0,0,0.0199988433330543,2,2003
0,0,0.0299991929673692,3,2003
0,0,0.0400011291272565,4,2003
0,0,0.0500016284337951,5,2003
0,0,0.0600014392481042,6,2003
0,0,0.0700001424879571,7,2003
0,0,0.0800015398278386,8,2003
0,0,0.0899974292298837,9,2003
0,0,0.0999992755864367,10,2003
0,0,0.110000014368533,11,2003
0,0,0.120002728823985,12,2003
0.0170848556328613,4.88060137074397e-06,0.130000534030495,13,2003
0.080617256149166,0.000113035929207294,0.140002859338164,14,2003
0.143061565278227,0.000361115224035847,0.149997072411302,15,2003
0.207944679083782,0.000748619550541399,0.160002211556779,16,2003
0.269754452212268,0.00127887379692583,0.169996454564362,17,2003
0.334607472535168,0.00194604070439457,0.179998091379802,18,2003
0.394075596670479,0.00275261574036462,0.190003200590834,19,2003
0.454260411120596,0.0036882748905692,0.20000337061848,20,2003
0.515165185265602,0.00476102699971088,0.210004348876135,21,2003
0.578044337086357,0.00596682785346748,0.22000338139488,22,2003
0.640674117340144,0.00731040321225558,0.230003162274745,23,2003
0.69838436850403,0.00878861718756045,0.239997554954552,24,2003
0.760102591054523,0.0104015215022712,0.249999221704436,25,2003
0.825548065330078,0.0121554832881483,0.259996248615382,26,2003
0.890344543216132,0.014050691403293,0.269995760085244,27,2003
0.953492073948319,0.0160873816837874,0.279996229457338,28,2003
1.01413503044166,0.0182637093459313,0.289994663287188,29,2003
1.07800146257843,0.0205756185471068,0.299995102724837,30,2003
1.14404099522897,0.0230346644669203,0.310002127740334,31,2003
1.21310758202995,0.0256395250667751,0.320002447440204,32,2003
1.27585373958363,0.0283914454567668,0.329997768087798,33,2003
1.34852665948067,0.0312914881851578,0.33999727955766,34,2003
1.41572412671909,0.0343482197012663,0.35000137099757,35,2003
1.4885969002765,0.0375577425293144,0.360001092008545,36,2003
1.56044716219499,0.0409276800254647,0.370005931809574,37,2003
1.63049667235363,0.0444505260272189,0.379994008321536,38,2003
1.70567237484656,0.0481410413485442,0.390003667568172,39,2003
1.77630332814439,0.0519915715494467,0.40000365798915,40,2003
1.85149554702922,0.0560002151764348,0.409998439816739,41,2003
1.92275877723371,0.0601709490990412,0.420001184206635,42,2003
1.99944981998795,0.0645084174869943,0.430005066105432,43,2003
2.07915715113581,0.0690130904723894,0.439994549536297,44,2003
2.15393564563254,0.0736930517973683,0.449994420219496,45,2003
2.23571039547861,0.0785496255074584,0.459994530378253,46,2003
2.32181673197621,0.0835876500327178,0.469993443159219,47,2003
2.40486940805006,0.0888161411913395,0.479999689879152,48,2003
2.49392281078507,0.094233891505055,0.489999231283458,49,2003
2.57818340499624,0.0998402621030586,0.49999931150777,50,2003
2.66530420301877,0.105635361944709,0.50999403346647,51,2003
2.75258996958282,0.111624512978782,0.519998843333054,52,2003
2.84394668078747,0.117811160858243,0.529998384737361,53,2003
2.94325399286697,0.12421088464426,0.540001159061701,54,2003
3.03841855964353,0.13082656648577,0.550006567617181,55,2003
3.13998223454358,0.137656525440201,0.560003145511456,56,2003
3.2458955852233,0.14471041386516,0.569995652321243,57,2003
3.35160074964696,0.151998518738168,0.579995313463328,58,2003
3.46053208255799,0.159537937526158,0.590002039134377,59,2003
3.57908279220982,0.167318786242239,0.59999885650421,60,2003
3.69401509569717,0.175360780204196,0.609999026531856,61,2003
3.81553372437921,0.183669184608769,0.620006021612909,62,2003
3.94950673807831,0.192258134469589,0.630008406789467,63,2003
4.07629075952195,0.201124056374566,0.640004864945963,64,2003
4.21379078393806,0.21027535551972,0.649992522375698,65,2003
4.33817324520987,0.219725470578725,0.659992482862231,66,2003
4.47970361205135,0.229489672443282,0.67000184276442,67,2003
4.61847592982978,0.239545180088348,0.680001833185397,68,2003
4.76162243795305,0.249916919233734,0.690003440066392,69,2003
4.91794501250361,0.260618060831318,0.700007381834079,70,2003
5.07132682519016,0.271648454854956,0.709990848441547,71,2003
5.25110548930216,0.283065573910462,0.719995987587024,72,2003
5.42699748711066,0.294874577297171,0.729997025713568,73,2003
5.63600349926358,0.307096752154501,0.739993214460061,74,2003
5.83769156623869,0.319793511743552,0.750002933575587,75,2003
6.05296125119699,0.33294627207964,0.760004121374355,76,2003
6.26728450529021,0.346556966936744,0.769997645955264,77,2003
6.49290894857116,0.360662421748798,0.779997396900683,78,2003
6.73836986665445,0.37529451478405,0.790001488340594,79,2003
6.99450834973777,0.390449567736558,0.799997736955976,80,2003
7.27380747199676,0.406236565086796,0.810005899480374,81,2003
7.57923423312198,0.422638996568725,0.819999453995727,82,2003
7.89503634357037,0.439751400974639,0.830005970125664,83,2003
8.22719517114449,0.45757366508665,0.839997668705442,84,2003
8.59475229862176,0.476153912426332,0.849991672237467,85,2003
9.00067713013412,0.495625152229921,0.859991782396224,86,2003
9.40336439835382,0.51597828432608,0.869992371506097,87,2003
9.86014920355235,0.537276522816286,0.879996313273783,88,2003
10.3651546194394,0.559630726058486,0.88998938883802,89,2003
10.9450433465214,0.583254353839455,0.900010782387004,90,2003
11.6060090258115,0.608195634997731,0.910011221824653,91,2003
12.3565297609349,0.634635189885712,0.919997502269929,92,2003
13.2291938999002,0.66288133460449,0.929995307476439,93,2003
14.2381981635121,0.693234133792099,0.940006343707534,94,2003
15.434485655744,0.726003293132772,0.949992893562813,95,2003
17.0035242655601,0.761918782494452,0.960012251569553,96,2003
19.5338214943668,0.80212100947484,0.97000149552486,97,2003
23.3537111258835,0.849168916794482,0.979991817120179,98,2003
29.5317707074771,0.906788552424167,0.98999087957337,99,2003
164.409903786802,1,1,100,2003
0,0,2.99605602181344e-08,0,2004
0,0,0.0100005953163315,1,2004
0,0,0.0200003816975372,2,2004
0,0,0.0299993591436169,3,2004
0,0,0.0399984564319376,4,2004
0.0208226476209146,5.9309808362243e-06,0.0500018980014898,5,2004
0.100736875735025,0.000133833243939506,0.0599981789971499,6,2004
0.174786925487358,0.000422179497722041,0.070000362223173,7,2004
0.245843327924713,0.00086228576306686,0.0799993995903732,8,2004
0.311920422771494,0.00144550221322018,0.0900023917515222,9,2004
0.375951066756292,0.00216441683424595,0.0999990622344652,10,2004
0.44141838574773,0.00301733562163322,0.110001215499928,11,2004
0.503213924792162,0.00400447766080331,0.120001331447296,12,2004
0.566745760815936,0.0051219709142331,0.130001447394664,13,2004
0.626633364245183,0.00636742598054802,0.140000964130828,14,2004
0.685939828932334,0.00773698578838623,0.150001918973882,15,2004
0.744945445524325,0.00922828390720895,0.160001645433967,16,2004
0.802809074969429,0.0108433811858073,0.170000892525089,17,2004
0.859343035318611,0.0125786093842812,0.180001847368143,18,2004
0.917373391969149,0.014431099452784,0.190000974617024,19,2004
0.97860270003531,0.0164090643301286,0.200002828276885,20,2004
1.03497955321443,0.0185103596966426,0.21000123647232,21,2004
1.09607375827535,0.0207356308475878,0.220003689343385,22,2004
1.15371374426511,0.0230821189224124,0.23000329596123,23,2004
1.21462752855227,0.0255501835974967,0.239996670782549,24,2004
1.27222773401411,0.0281438130642247,0.249997355980561,25,2004
