"estimate","region","date","pop","gdp","lifeex","pov_intl"
"Mean","South Asia",1992,1180333000,2034.78526972962,59.4969227375546,0.472383613752837
"Mean","South Asia",1993,1205176322,2078.58596366213,59.8072268048575,0.462733937093839
"Mean","South Asia",1994,1230701944,2156.31304223615,60.2118258351601,0.452592180079776
"Mean","South Asia",1995,1256458830,2258.0365178777,60.5611054112613,0.433295535364451
"Mean","South Asia",1996,1282300706,2361.42236380576,60.9263817466174,0.419408019596329
"Mean","South Asia",1997,1308219168,2400.53393916363,61.4488284167672,0.416998804117044
"Mean","South Asia",1998,1334356218,2482.26085567857,62.0537947207797,0.414246562814289
"Mean","South Asia",1999,1360612009,2618.17371133557,62.6663194716481,0.4070341252848
"Mean","South Asia",2000,1387402511,2673.14088074173,62.999949005039,0.409327881582987
"Mean","South Asia",2001,1414626022,2738.64211742901,63.408171082523,0.400495062415303
"Mean","South Asia",2002,1441069889,2784.88700319013,63.8781656847297,0.398391429377915
"Mean","South Asia",2003,1466712950,2933.8479989953,64.305621784763,0.386466132692042
"Mean","South Asia",2004,1492149450,3101.47677737612,64.6441531182523,0.367783507360555
"Mean","South Asia",2005,1516852718,3279.8876802109,65.0217945841575,0.349213259477771
"Mean","South Asia",2006,1540449941,3475.51046582422,65.4818577096645,0.335047573856003
"Mean","South Asia",2007,1563551314,3669.90305728733,65.7403145855704,0.316896870518522
"Mean","South Asia",2008,1586281886,3734.76939509275,66.0627821477216,0.302873203085405
"Mean","South Asia",2009,1609026325,3933.31965059274,66.3548481443329,0.292165570836154
"Mean","South Asia",2010,1632356472,4163.1986496963,66.8528830756141,0.260343131750111
"Mean","South Asia",2011,1655648847,4314.9787515614,67.2435484227025,0.213574547988358
"Mean","South Asia",2012,1678240250,4486.60740896036,67.7356583986012,0.196408188725591
"Mean","South Asia",2013,1700142692,4696.01013676646,68.2272301030442,0.188630663217744
"Mean","South Asia",2014,1721314094,4961.1473706195,68.7540622546916,0.178841883965514
"Mean","South Asia",2015,1741791681,5264.63211697188,69.2694495953773,0.16618647081916
"Mean","South Asia",2016,1762436441,5604.40250933916,69.7367940480618,0.157567008823599
"Mean","South Asia",2017,1783288101,5901.50298084414,70.1184679184483,0.128422569295949
"Mean","South Asia",2018,1803847309,6206.62467590653,70.3993530278399,0.104016056376784
"Mean","South Asia",2019,1823829015,6381.45235031083,70.6158070049549,0.105452915284243
"Mean","South Asia",2020,1843559390,6021.35231021282,69.8999727367573,0.130523239982448
"Mean","South Asia",2021,1861812142,6465.71800589517,67.6996792664826,0.109112093698036
"Mean","Sub-Saharan Africa",1990,502264266,2963.42025176124,50.0496071567033,0.537908711103021
"Mean","Sub-Saharan Africa",1991,516594722,2891.72351284993,50.1805812983923,0.557008758151145
"Mean","Sub-Saharan Africa",1992,531092026,2804.268403647,49.9776589969386,0.570498425735214
"Mean","Sub-Saharan Africa",1993,545273346,2710.94295841919,49.9194115212594,0.585945382516742
"Mean","Sub-Saharan Africa",1994,559408954,2669.55116230707,50.033442604738,0.59126914083399
"Mean","Sub-Saharan Africa",1995,574097153,2693.12593655436,50.2656007875969,0.585504970264683
"Mean","Sub-Saharan Africa",1996,589432072,2757.52549493136,50.1927943961231,0.576352955383556
"Mean","Sub-Saharan Africa",1997,604844471,2796.18888745968,50.3567434487055,0.571772587008219
"Mean","Sub-Saharan Africa",1998,620489733,2793.38587410069,50.2084027636657,0.571041285635823
"Mean","Sub-Saharan Africa",1999,636637131,2784.57072636156,50.735167802609,0.568704029487411
"Mean","Sub-Saharan Africa",2000,653298724,2800.87658937209,51.3018179782113,0.564883732669098
"Mean","Sub-Saharan Africa",2001,670515607,2838.17387914888,51.5644112150459,0.554930344711204
"Mean","Sub-Saharan Africa",2002,688294698,2929.29155311537,51.9219295873637,0.54681892181382
"Mean","Sub-Saharan Africa",2003,706591714,2969.07840691709,52.3858046486358,0.534196776445472
"Mean","Sub-Saharan Africa",2004,725522835,3075.49507472541,52.8711722960271,0.506149900965531
"Mean","Sub-Saharan Africa",2005,745152262,3173.73375805762,53.4918223632222,0.488502097560261
"Mean","Sub-Saharan Africa",2006,765509999,3278.57104411519,54.2572973024549,0.474015814337111
"Mean","Sub-Saharan Africa",2007,786608367,3385.71504571297,54.9025422051205,0.459961994577337
"Mean","Sub-Saharan Africa",2008,817197115,3463.00263924897,55.4831910569219,0.445847313057838
"Mean","Sub-Saharan Africa",2009,840028087,3469.04026870388,56.2529866649662,0.44043203198657
"Mean","Sub-Saharan Africa",2010,863528519,3580.228065777,56.9082875126144,0.421376473327099
"Mean","Sub-Saharan Africa",2011,887713159,3662.09197072945,57.6188600226937,0.409987928451583
"Mean","Sub-Saharan Africa",2012,912442095,3718.51662923386,58.1840912911584,0.39815815376342
"Mean","Sub-Saharan Africa",2013,937703909,3803.77282880978,58.710944504977,0.38710765941353
"Mean","Sub-Saharan Africa",2014,963578765,3883.98088479966,59.1869844504955,0.375948075262516
"Mean","Sub-Saharan Africa",2015,990247914,3895.77996707399,59.6058350089582,0.376841028923437
"Mean","Sub-Saharan Africa",2016,1017098928,3856.60361822006,60.118495161955,0.373371239131358
"Mean","Sub-Saharan Africa",2017,1044173426,3857.98385113164,60.5254757695504,0.366189050601158
"Mean","Sub-Saharan Africa",2018,1072045414,3864.9291167819,60.9071467186978,0.3584302020557
"Mean","Sub-Saharan Africa",2019,1100515900,3870.24886995555,61.2849752124565,0.354305567286745
"Median","East Asia & Pacific",1990,1754166013,1423.89634790711,68.005,0.719623393468
"Median","East Asia & Pacific",1991,1779284317,1534.70527155072,68.169,0.696744757919
"Median","East Asia & Pacific",1992,1802946756,1731.65721549507,68.734,0.663111080773
"Median","East Asia & Pacific",1993,1825777375,1949.534268233,69.216,0.627059948003
"Median","East Asia & Pacific",1994,1848480100,2178.9240567606,69.52,0.572507399981
"Median","East Asia & Pacific",1995,1870755748,2391.47711558936,70.008,0.533293962582
"Median","East Asia & Pacific",1996,1892721009,2601.36342607386,70.266,0.481404853482
"Median","East Asia & Pacific",1997,1914534267,2812.71113459466,70.672,0.476023776104
"Median","East Asia & Pacific",1998,1935514675,3004.42734154703,71.172,0.469519676336
"Median","East Asia & Pacific",1999,1955084080,3206.73002570818,71.419,0.459658419164
"Median","East Asia & Pacific",2000,1974380842,3451.67923092858,71.881,0.418883529151
"Median","East Asia & Pacific",2001,1992025200,3712.33813234069,72.606,0.395299905186
"Median","East Asia & Pacific",2002,2008837833,4024.35569663549,72.985,0.365029979779
"Median","East Asia & Pacific",2003,2024982628,4400.82518341212,73.371,0.325840164341
"Median","East Asia & Pacific",2004,2040362927,4817.21184452758,73.748,0.278319616362
"Median","East Asia & Pacific",2005,2055565588,5334.6466393818,74.111,0.221175232975
"Median","East Asia & Pacific",2006,2070742069,5979.78171182527,74.504,0.207448149135
"Median","East Asia & Pacific",2007,2085738331,6795.17401237991,74.762,0.19026894879
"Median","East Asia & Pacific",2008,2100713254,7412.87436349204,74.872,0.179589877416
"Median","East Asia & Pacific",2009,2115342751,8069.35463837756,75.343,0.16049395239
"Median","East Asia & Pacific",2010,2129784509,8884.58803122605,75.599,0.139022821507
"Median","East Asia & Pacific",2011,2145011812,9680.09769961662,75.903,0.102252141147
"Median","East Asia & Pacific",2012,2162144561,10370.7265716791,76.192,0.084928596622
"Median","East Asia & Pacific",2013,2179061870,11101.9389299934,76.452,0.028830343487
"Median","East Asia & Pacific",2014,2195419421,11851.4042175796,76.717,0.020791492596
"Median","East Asia & Pacific",2015,2211047641,12612.3516512418,76.977,0.01169680127
"Median","East Asia & Pacific",2016,2226637138,13399.1373202744,77.218,0.008332689074
"Median","East Asia & Pacific",2017,2242494267,14243.5326108491,77.248,0.006757139985
"Median","East Asia & Pacific",2018,2256218228,15133.9956182327,77.744,0.004278148579
"Median","East Asia & Pacific",2019,2268160993,15977.7638279876,77.968,0.001424285871
"Median","East Asia & Pacific",2020,2277861231,16296.6093789678,78.077,0.001107742747
"Median","Europe & Central Asia",1990,839692852,21482.748046875,70.9326829268293,0.001503631978
"Median","Europe & Central Asia",1991,843987268,20340.1328125,70.6177073170732,0.006715510545
"Median","Europe & Central Asia",1992,847402678,17367.640625,71.090243902439,0.009832838279
"Median","Europe & Central Asia",1993,850285670,15870.60546875,71.5951219512195,0.012375658342
"Median","Europe & Central Asia",1994,852407912,13880.46484375,71.6951219512195,0.0124122176
"Median","Europe & Central Asia",1995,853991333,13449.2756277799,71.8926829268293,0.014823423858
"Median","Europe & Central Asia",1996,855655379,14205.066788744,72.2463414634146,0.014911163945
"Median","Europe & Central Asia",1997,857127065,15036.1769896386,72.6463414634146,0.014090705304
"Median","Europe & Central Asia",1998,858408005,15158.999506441,72.9975609756098,0.016145089687
"Median","Europe & Central Asia",1999,859581049,15311.4429382645,73.0439024390244,0.014959791439
"Median","Europe & Central Asia",2000,862277331,16177.8676699697,73.7487804878049,0.012495170262
"Median","Europe & Central Asia",2001,863395400,16385.9971738588,74.2,0.010939021463
"Median","Europe & Central Asia",2002,864953609,16727.3397661722,74.4975609756098,0.008958963682
"Median","Europe & Central Asia",2003,867173880,17839.7827376226,74.5975609756098,0.007694032962
"Median","Europe & Central Asia",2004,869736445,18834.3934902202,74.8463414634146,0.00604520633
"Median","Europe & Central Asia",2005,872373068,20331.7000316611,74.9951219512195,0.006472902182
"Median","Europe & Central Asia",2006,875083967,22975.5627557469,75.1439024390244,0.004409682042
"Median","Europe & Central Asia",2007,878222275,25466.7829206417,75.2439024390244,0.002013994437
"Median","Europe & Central Asia",2008,881811825,25460.7405547578,75.5439024390244,0.000921251507
"Median","Europe & Central Asia",2009,885299042,24039.6655175994,75.6951219512195,0.000693182673
"Median","Europe & Central Asia",2010,888673255,24473.4626246201,76.2463414634146,0.000873945695
"Median","Europe & Central Asia",2011,890727299,24972.078125,76.6951219512195,0.000710947707
"Median","Europe & Central Asia",2012,894206408,25933.29296875,76.7463414634146,0.00093060849
"Median","Europe & Central Asia",2013,898477792,26332.396484375,77,0.000603900835
"Median","Europe & Central Asia",2014,903040813,26488.2002530072,77.6024390243903,0.000577129582
"Median","Europe & Central Asia",2015,907560479,27667.6890834735,77.4512195121951,0.00133555046
"Median","Europe & Central Asia",2016,911808229,28497.1036117662,77.8512195121951,0.000983474969
"Median","Europe & Central Asia",2017,915284792,29958.1207092074,77.7536585365854,0.001478685824
"Median","Europe & Central Asia",2018,918207514,31739.2569617723,77.6024390243903,0.00030503981
"Median","Europe & Central Asia",2019,920599754,33159.7644200741,77.9048780487805,0.000589865052
"Median","Europe & Central Asia",2020,922520078,32011.3251586829,76.5,0.001148958258
"Median","Latin America & Caribbean",1990,393044509,10401.8424448513,65.985,0.174869726562
"Median","Latin America & Caribbean",1991,400697265,10328.9571222146,66.31,0.166430009728
"Median","Latin America & Caribbean",1992,408281864,10103.7879427818,66.708,0.170264812492
"Median","Latin America & Caribbean",1993,415846710,10431.4096597108,67.109,0.180561765121
"Median","Latin America & Caribbean",1994,423405156,10867.7509166537,67.568,0.174121811098
"Median","Latin America & Caribbean",1995,430924030,11151.1916421663,67.919,0.147360354186
"Median","Latin America & Caribbean",1996,438351501,11224.3994564811,68.409,0.160046802393
"Median","Latin America & Caribbean",1997,445727440,11432.650568882,68.813,0.159762363526
"Median","Latin America & Caribbean",1998,453044647,11304.0969954989,69.189,0.143378637163
"Median","Latin America & Caribbean",1999,460257200,11196.8385320758,69.634,0.149687380931
"Median","Latin America & Caribbean",2000,467344965,11529.4866151644,69.865,0.137041746507
"Median","Latin America & Caribbean",2001,474284993,11536.3638321407,70.195,0.130421745574
"Median","Latin America & Caribbean",2002,481071467,11739.4318434051,70.41,0.117386403453
"Median","Latin America & Caribbean",2003,487664429,11733.4111975412,70.72,0.126058692815
"Median","Latin America & Caribbean",2004,494146032,12268.6638325485,71.131,0.110558118283
"Median","Latin America & Caribbean",2005,500549213,12520.8549899009,71.753,0.099629011088
"Median","Latin America & Caribbean",2006,506806920,12877.4441830466,72.037,0.082642355618
"Median","Latin America & Caribbean",2007,512946835,13518.8477758477,72.365,0.078703752996
"Median","Latin America & Caribbean",2008,518957147,14067.9458125763,72.715,0.065076618763
"Median","Latin America & Caribbean",2009,524891569,13916.9632254972,72.948,0.061203919111
"Median","Latin America & Caribbean",2010,530914933,14824.7411544273,73.182,0.056554033135
"Median","Latin America & Caribbean",2011,537094357,15271.4693518003,73.343,0.053224903283
"Median","Latin America & Caribbean",2012,543267278,15425.3529285957,73.552,0.044935112384
"Median","Latin America & Caribbean",2013,549311259,15751.4844481235,73.918,0.0377204052
"Median","Latin America & Caribbean",2014,555278923,15695.6431041785,74.306,0.037135116306
"Median","Latin America & Caribbean",2015,530665237,15011.5771943529,74.332,0.038774728228
"Median","Latin America & Caribbean",2016,536320446,14402.4940082453,74.442,0.047061924452
"Median","Latin America & Caribbean",2017,542244262,14477.8617680601,74.827,0.044970593
"Median","Latin America & Caribbean",2018,548490083,14619.5911298271,75.109,0.044982611455
"Median","Latin America & Caribbean",2019,554565970,14685.1278924674,75.338,0.05284737548
"Median","Latin America & Caribbean",2020,559765508,14109.7639690445,74.009,0.031000052181
"Median","Latin America & Caribbean",2021,564124917,14735.5817830152,72.75,0.058245602832
"Median","Middle East & North Africa",1990,231523697,7449.47165519372,64.367,0.0547765625
"Median","Middle East & North Africa",1991,238222973,6210.92631921608,66.459,0.059200726318
"Median","Middle East & North Africa",1992,244294458,6339.66888430861,66.776,0.054532470703
"Median","Middle East & North Africa",1993,249720886,6375.51817989567,67.139,0.045134936523
"Median","Middle East & North Africa",1994,255026070,6481.66605285637,67.361,0.044768798828
"Median","Middle East & North Africa",1995,260577063,6635.53670572751,67.454,0.057705664062
"Median","Middle East & North Africa",1996,266060592,6817.99213443361,68.07,0.058193847656
"Median","Middle East & North Africa",1997,271629235,7039.09285124252,68.359,0.048704779053
"Median","Middle East & North Africa",1998,277235328,7273.87499617685,68.73,0.045256982422
"Median","Middle East & North Africa",1999,282909004,7763.87253379783,69.297,0.044873945132
"Median","Middle East & North Africa",2000,288698740,8779.79256186123,69.691,0.034497758732
"Median","Middle East & North Africa",2001,294554395,8654.4536917727,69.887,0.026836762133
"Median","Middle East & North Africa",2002,300008291,8003.28081905414,68.564,0.024429873093
"Median","Middle East & North Africa",2003,305461979,8088.21640231252,68.402,0.029486110195
"Median","Middle East & North Africa",2004,311461824,8249.86804918609,68.613,0.025183941798
"Median","Middle East & North Africa",2005,317725514,8449.5252202254,68.779,0.021010530599
"Median","Middle East & North Africa",2006,324367659,8853.76128535593,69.128,0.01798346022
"Median","Middle East & North Africa",2007,331442663,9298.0505364756,72.153,0.014431449072
"Median","Middle East & North Africa",2008,338771798,9770.22119807632,72.413,0.011491792859
"Median","Middle East & North Africa",2009,346205567,10028.7333042594,72.608,0.01446829311
"Median","Middle East & North Africa",2010,353341221,10333.2755662437,73.004,0.011749953217
"Median","Middle East & North Africa",2011,360339303,10286.0101966952,71.269,0.008332527355
"Median","Middle East & North Africa",2012,367365349,10279.8604215552,71.679,0.008835372127
"Median","Middle East & North Africa",2013,374562318,10264.0641579955,72.122,0.006631935648
"Median","Middle East & North Africa",2014,382144801,10318.6509217013,72.538,0.006926409866
"Median","Middle East & North Africa",2015,389687156,10534.8822044455,72.92,0.007812168883
"Median","Middle East & North Africa",2016,396767961,10765.8288009465,73.284,0.006973757762
"Median","Middle East & North Africa",2017,403478756,10995.0056689479,73.66,0.005784449788
"Median","Middle East & North Africa",2018,410405150,11363.3180205488,73.986,0.007876845798
"Median","Middle East & North Africa",2019,417460034,11780.9620965028,74.27,0.009474132885
"Median","Middle East & North Africa",2020,19017721,41012.9684995473,82.3487804878049,0.002556744991
"Median","North America",1990,277314138,40451.498404837,75.2146341463415,0.00497143244
"Median","North America",1991,281018420,39871.3429640464,75.3658536585366,0.004993872104
"Median","North America",1992,284885264,40707.2906306151,75.6170731707317,0.004978993377
"Median","North America",1993,288603764,41279.5165015913,75.419512195122,0.004996585547
"Median","North America",1994,292126663,42419.1953650407,75.619512195122,0.004997927894
"Median","North America",1995,295580311,43042.2138221145,75.6219512195122,0.004999813703
"Median","North America",1996,299004218,44149.371128755,76.0268292682927,0.007485454101
"Median","North America",1997,302562948,45560.9201445595,76.4292682926829,0.007490616451
"Median","North America",1998,306009173,47050.9950828359,76.5804878048781,0.007488340605
"Median","North America",1999,309441286,48743.8828368156,76.5829268292683,0.007480562125
"Median","North America",2000,312848141,50169.8563622622,76.6365853658537,0.007495953663
"Median","North America",2001,315989857,50149.8286916684,76.8365853658537,0.00749306928
"Median","North America",2002,318985272,50529.349581757,76.9365853658537,0.007489158614
"Median","North America",2003,321751961,51497.7346884645,77.0365853658537,0.009974197329
"Median","North America",2004,324745953,52989.0306944184,77.4878048780488,0.009998820511
"Median","North America",2005,327760352,54331.6583361399,77.4878048780488,0.009997318108
"Median","North America",2006,330951086,55307.7191487452,77.6878048780488,0.009989091468
"Median","North America",2007,334120232,55885.6461740938,77.9878048780488,0.009998904436
"Median","North America",2008,337341084,55427.1782729987,78.0390243902439,0.009997492412
"Median","North America",2009,340400424,53514.9317967918,78.390243902439,0.009993860188
"Median","North America",2010,343332032,54510.4656195265,78.5414634146342,0.009997267974
"Median","North America",2011,345922809,54954.4639140964,78.6414634146341,0.009989761698
"Median","North America",2012,348591884,55796.9719189018,78.7414634146342,0.009984796841
"Median","North America",2013,351142901,56432.3277678137,78.7414634146342,0.009954639154
"Median","North America",2014,353823764,57301.6004243398,78.8414634146341,0.01248946822
"Median","North America",2015,356441902,58420.7030402533,78.690243902439,0.012491881047
"Median","North America",2016,359181242,58965.9874885429,78.5390243902439,0.009993910607
"Median","North America",2017,361667364,59907.7542608847,78.5390243902439,0.012499228773
"Median","North America",2018,363903283,61348.4565959474,78.6390243902439,0.009997918753
"Median","North America",2019,365931183,62470.9299128669,78.7878048780488,0.009991705216
"Median","North America",2020,369518678,60158.9104528302,76.9804878048781,0.002499740859
"Median","South Asia",1990,1130617908,1819.02159651277,58.652,0.490746942141
"Median","South Asia",1991,1155735394,1800.01090232604,59.055,0.487513895101
"Median","South Asia",1992,1180333000,1859.71485077104,59.452,0.484693871582
"Median","South Asia",1993,1205176322,1908.57822361515,59.815,0.479540561483
"Median","South Asia",1994,1230701944,1994.94394212149,60.216,0.473858691514
"Median","South Asia",1995,1256458830,2103.72715529461,60.596,0.466855590318
"Median","South Asia",1996,1282300706,2218.82434213434,60.984,0.455440659784
"Median","South Asia",1997,1308219168,2264.79557073252,61.388,0.452216885068
"Median","South Asia",1998,1334356218,2359.89255117259,61.792,0.444608252423
"Median","South Asia",1999,1360612009,2521.57665792194,62.207,0.435605586107
"Median","South Asia",2000,1387402511,2571.14965568831,62.669,0.431886367386
"Median","South Asia",2001,1414626022,2646.87822424888,63.091,0.424568186638
"Median","South Asia",2002,1441069889,2699.17810240903,63.616,0.421702033288
"Median","South Asia",2003,1466712950,2861.57470800036,64.094,0.414805012055
"Median","South Asia",2004,1492149450,3037.06381503504,64.524,0.406221051515
"Median","South Asia",2005,1516852718,3225.5443304506,64.996,0.390639390219
"Median","South Asia",2006,1540449941,3432.819251416,65.412,0.377651132795
"Median","South Asia",2007,1563551314,3642.00241028384,65.788,0.361202074231
"Median","South Asia",2008,1586281886,3701.39547865937,66.149,0.34710709753
"Median","South Asia",2009,1609026325,3937.2376418819,66.513,0.336826028863
"Median","South Asia",2010,1632356472,4213.36299135149,66.909,0.30126899208
"Median","South Asia",2011,1655648847,4374.23227160636,67.359,0.243626425859
"Median","South Asia",2012,1678240250,4551.86212668931,67.887,0.222788883849
"Median","South Asia",2013,1700142692,4780.1203449458,68.46,0.21516624493
"Median","South Asia",2014,1721314094,5071.0470842128,69.074,0.204999088912
"Median","South Asia",2015,1741791681,5411.87558832588,69.636,0.191233557341
"Median","South Asia",2016,1762436441,5789.67806579571,70.117,0.182281113006
"Median","South Asia",2017,1783288101,6112.06664986136,70.467,0.145310620206
"Median","South Asia",2018,1803847309,6436.15340234384,70.71,0.114912624662
"Median","South Asia",2019,1823829015,6617.12986868393,70.91,0.116787103685
"Median","South Asia",2020,1843559390,6172.04238639144,70.15,0.151177877243
"Median","South Asia",2021,1861812142,6677.18503085776,67.24,0.126855830265
"Median","Sub-Saharan Africa",1990,502264266,2299.63879373958,48.431,0.591237913943
"Median","Sub-Saharan Africa",1991,516594722,2360.51271399971,47.546,0.605745387416
"Median","Sub-Saharan Africa",1992,531092026,2391.98674931802,46.901,0.596125881998
"Median","Sub-Saharan Africa",1993,545273346,2393.87668831153,47.394,0.618998888759
"Median","Sub-Saharan Africa",1994,559408954,2330.07188016527,49.171,0.612034479131
"Median","Sub-Saharan Africa",1995,574097153,2396.09436090086,49.446,0.588920205184
"Median","Sub-Saharan Africa",1996,589432072,2386.24171411124,48.955,0.583654778168
"Median","Sub-Saharan Africa",1997,604844471,2402.38087497724,49.514,0.585526382536
"Median","Sub-Saharan Africa",1998,620489733,2486.402663385,49.696,0.588402854011
"Median","Sub-Saharan Africa",1999,636637131,2582.12064405319,49.797,0.600800137914
"Median","Sub-Saharan Africa",2000,653298724,2620.09797566204,50.538,0.593867124594
"Median","Sub-Saharan Africa",2001,670515607,2668.76591245859,51.043,0.580265734225
"Median","Sub-Saharan Africa",2002,688294698,2510.22892276329,51.517,0.523011606725
"Median","Sub-Saharan Africa",2003,706591714,2252.11513490501,52.533,0.514038693717
"Median","Sub-Saharan Africa",2004,725522835,2335.06990983675,53.235,0.471728577345
"Median","Sub-Saharan Africa",2005,745152262,2422.43495542819,53.927,0.455806448859
"Median","Sub-Saharan Africa",2006,765509999,2525.0977444439,54.534,0.441280278158
"Median","Sub-Saharan Africa",2007,786608367,2625.21275541059,54.992,0.423642402437
"Median","Sub-Saharan Africa",2008,817197115,2673.76934866223,55.71,0.405413571256
"Median","Sub-Saharan Africa",2009,840028087,2656.43164182497,56.348,0.380977860764
"Median","Sub-Saharan Africa",2010,863528519,2634.13472813125,56.799,0.356518559924
"Median","Sub-Saharan Africa",2011,887713159,2633.93905955431,57.769,0.346098248085
"Median","Sub-Saharan Africa",2012,912442095,2681.35166132027,58.679,0.342432292148
"Median","Sub-Saharan Africa",2013,937703909,2792.02729966348,59.307,0.327756182652
"Median","Sub-Saharan Africa",2014,963578765,2883.89909753626,60.04,0.309409095215
"Median","Sub-Saharan Africa",2015,990247914,2849.82049921494,60.655,0.310399466222
"Median","Sub-Saharan Africa",2016,1017098928,2688.13459869653,61.092,0.321574150813
"Median","Sub-Saharan Africa",2017,1044173426,2457.61840820313,61.68,0.317474327906
"Median","Sub-Saharan Africa",2018,1072045414,2510.8056640625,62.144,0.312445556474
"Median","Sub-Saharan Africa",2019,1100515900,2577.78955078125,62.448,0.309175989001
"Min","East Asia & Pacific",1990,1754166013,581.613311207808,53.713,0.004798256079
"Min","East Asia & Pacific",1991,1779284317,579.378753342704,54.46,0.004798256079
"Min","East Asia & Pacific",1992,1802946756,597.202183388265,54.952,0.004798256079
"Min","East Asia & Pacific",1993,1825777375,635.107184332737,55.435,0.004798256079
"Min","East Asia & Pacific",1994,1848480100,669.375053140006,55.749,0.004798256079
"Min","East Asia & Pacific",1995,1870755748,708.504878120141,56.385,0.004798256079
"Min","East Asia & Pacific",1996,1892721009,746.426565295562,56.891,0.004798256079
"Min","East Asia & Pacific",1997,1914534267,781.596071673782,57.292,0.004798256079
"Min","East Asia & Pacific",1998,1935514675,816.526211171425,57.665,0.004798256079
"Min","East Asia & Pacific",1999,1955084080,875.418496916139,57.873,0.004798256079
"Min","East Asia & Pacific",2000,1974380842,973.395538105398,58.378,0.004798256079
"Min","East Asia & Pacific",2001,1992025200,1083.41941973722,59.07,0.004798256079
"Min","East Asia & Pacific",2002,2008837833,1198.09469726169,59.534,0.004798256079
"Min","East Asia & Pacific",2003,2024982628,1340.87273211032,60.031,0.004798256079
"Min","East Asia & Pacific",2004,2040362927,1511.17153181783,58.072,0.004798256079
"Min","East Asia & Pacific",2005,2055565588,1702.30968192177,58.161,0.004647650395
"Min","East Asia & Pacific",2006,2070742069,1914.24156880612,58.379,0.002494423425
"Min","East Asia & Pacific",2007,2085738331,1973.78396773478,58.53,0.002461007259
"Min","East Asia & Pacific",2008,2100713254,1895.92265233151,56.506,0.002427591093
"Min","East Asia & Pacific",2009,2115342751,1874.54191431086,59.123,0.002399128039
"Min","East Asia & Pacific",2010,2129784509,1819.2328852702,59.64,0
"Min","East Asia & Pacific",2011,2145011812,1819.68812751361,60.24,0.000715615313
"Min","East Asia & Pacific",2012,2162144561,1883.20608349029,60.715,0.000842629141
"Min","East Asia & Pacific",2013,2179061870,1932.2688313844,61.231,0.000339769891
"Min","East Asia & Pacific",2014,2195419421,1883.2632005579,61.807,0.00027255681
"Min","East Asia & Pacific",2015,2211047641,2038.52177595146,62.269,0.000247472679
"Min","East Asia & Pacific",2016,2226637138,1997.85748525742,62.702,0.000190157239
"Min","East Asia & Pacific",2017,2242494267,1970.82588122744,62.988,0.000139181569
"Min","East Asia & Pacific",2018,2256218228,2039.4298399491,63.234,0.000116527923
"Min","East Asia & Pacific",2019,2268160993,1963.53488352412,63.484,7.864472e-05
"Min","East Asia & Pacific",2020,2277861231,1897.06192179014,63.437,0.000119352159
"Min","Europe & Central Asia",1990,839692852,3638.87684030839,61.879,0
"Min","Europe & Central Asia",1991,843987268,3496.36962587578,61.379,0
"Min","Europe & Central Asia",1992,847402678,2521.41274291265,51.785,0
"Min","Europe & Central Asia",1993,850285670,2085.19261089541,51.519,0
"Min","Europe & Central Asia",1994,852407912,1616.67773300166,57.48,0
"Min","Europe & Central Asia",1995,853991333,1389.0972433911,59.338,0
"Min","Europe & Central Asia",1996,855655379,1134.2220193775,59.129,0
"Min","Europe & Central Asia",1997,857127065,1137.92479774279,60.348,0
"Min","Europe & Central Asia",1998,858408005,1190.64688760092,61.519,0
"Min","Europe & Central Asia",1999,859581049,1228.16050272322,62.621,0
"Min","Europe & Central Asia",2000,862277331,1312.70184291208,63.26,0
"Min","Europe & Central Asia",2001,863395400,1407.98639296577,64.057,0
"Min","Europe & Central Asia",2002,864953609,1528.34483713058,64.846,0
"Min","Europe & Central Asia",2003,867173880,1663.22323213716,65.0275609756098,0
"Min","Europe & Central Asia",2004,869736445,1799.81684056548,65.4709756097561,0
"Min","Europe & Central Asia",2005,872373068,1884.94584164719,65.529756097561,0
"Min","Europe & Central Asia",2006,875083967,1980.23411215425,66.15,0
"Min","Europe & Central Asia",2007,878222275,2095.79782998486,66.34,0
